interleaving remove - no failed removes;16;2;120000;0;strong;12;0.00163;73613580.233281;0;0;0;0;120000;99.996667;0;73613580.233281;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;13;0.001676;71616265.724992;0;0;0;0;120000;99.996667;0;71616265.724992;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;14;0.001853;64759604.254058;0;0;0;0;120000;99.996667;0;64759604.254058;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;15;0.002029;59131709.970789;0;0;0;0;120000;99.996667;0;59131709.970789;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;16;0.001446;83008275.233305;0;0;0;0;120000;99.996667;0;83008275.233305;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;17;0.001933;62094156.47417;0;0;0;0;120000;99.996667;0;62094156.47417;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;18;0.001825;65756343.158244;0;0;0;0;120000;99.996667;0;65756343.158244;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;19;0.001838;65271666.113671;0;0;0;0;120000;99.996667;0;65271666.113671;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;20;0.001852;64799050.045926;0;0;0;0;120000;99.996667;0;64799050.045926;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;21;0.001787;67151087.148121;0;0;0;0;120000;99.996667;0;67151087.148121;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;22;0.002255;53219868.573535;0;0;0;0;120000;99.996667;0;53219868.573535;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;23;0.001706;70334781.83909;0;0;0;0;120000;99.996667;0;70334781.83909;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;24;0.001969;60943094.385617;0;0;0;0;120000;99.996667;0;60943094.385617;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;25;0.002131;56301234.123052;0;0;0;0;120000;99.996667;0;56301234.123052;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;26;0.002228;53855274.720244;0;0;0;0;120000;99.996667;0;53855274.720244;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;27;0.002358;50893391.069058;0;0;0;0;120000;99.996667;0;50893391.069058;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;28;0.001504;79765436.439909;0;0;0;0;120000;99.996667;0;79765436.439909;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;29;0.001417;84681772.954053;0;0;0;0;120000;99.996667;0;84681772.954053;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;30;0.002378;50455677.840497;0;0;0;0;120000;99.996667;0;50455677.840497;0;0;0
mixed workload - 70% insert / 30% remove;16;2;120000;0;strong;1;0.02404;4991682.401212;120000;56.773333;0;4991682.401212;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;2;120000;0;strong;2;0.023825;5036798.218182;120000;56.7975;0;5036798.218182;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;2;120000;0;strong;3;0.023864;5028461.30048;120000;56.696667;0;5028461.30048;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;2;120000;0;strong;4;0.023928;5015041.572396;120000;56.684167;0;5015041.572396;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;2;120000;0;strong;5;0.023923;5016094.976749;120000;56.753333;0;5016094.976749;0;0;0;0;0;0;0
mixed workload - 70% insert / 30% remove;16;2;120000;0;strong;6;0.024012;4997426.949799;120000;56.71;0;4997426.949799;0;0;0;0;0;0;0
